"","FacID","Facility.Name","State","Latitude","Longitude","year","SOx"
"1",10,"Greene County","AL",32.6017,-87.7811,1999,56810.053
"2",10,"Greene County","AL",32.6017,-87.7811,2000,47532.82
"3",10,"Greene County","AL",32.6017,-87.7811,2001,42870.316
"4",10,"Greene County","AL",32.6017,-87.7811,2002,40877.195
"5",10,"Greene County","AL",32.6017,-87.7811,2003,39780.92
"6",10,"Greene County","AL",32.6017,-87.7811,2004,34092.055
"7",10,"Greene County","AL",32.6017,-87.7811,2005,45543.236
"8",10,"Greene County","AL",32.6017,-87.7811,2006,37860.112
"9",10,"Greene County","AL",32.6017,-87.7811,2007,30647.54
"10",10,"Greene County","AL",32.6017,-87.7811,2008,24164.076
"11",10,"Greene County","AL",32.6017,-87.7811,2009,31597.283
"12",10,"Greene County","AL",32.6017,-87.7811,2010,33619.884
"13",10,"Greene County","AL",32.6017,-87.7811,2011,29940.051
"14",10,"Greene County","AL",32.6017,-87.7811,2012,32459.594
"15",10,"Greene County","AL",32.6017,-87.7811,2013,32829.266
"16",10,"Greene County","AL",32.6017,-87.7811,2014,34869.36
"17",10,"Greene County","AL",32.6017,-87.7811,2015,30836.092
"18",10,"Greene County","AL",32.6017,-87.7811,2016,5783.178
"19",1001,"Cayuga","IN",39.9239,-87.4272,1999,83462.216
"20",1001,"Cayuga","IN",39.9239,-87.4272,2000,65732.663
"21",1001,"Cayuga","IN",39.9239,-87.4272,2001,58825.329
"22",1001,"Cayuga","IN",39.9239,-87.4272,2002,55616.644
"23",1001,"Cayuga","IN",39.9239,-87.4272,2003,66961.834
"24",1001,"Cayuga","IN",39.9239,-87.4272,2004,70795.973
"25",1001,"Cayuga","IN",39.9239,-87.4272,2005,77641.478
"26",1001,"Cayuga","IN",39.9239,-87.4272,2006,83173.531
"27",1001,"Cayuga","IN",39.9239,-87.4272,2007,90783.035
"28",1001,"Cayuga","IN",39.9239,-87.4272,2008,50116.493
"29",1001,"Cayuga","IN",39.9239,-87.4272,2009,2422.666
"30",1001,"Cayuga","IN",39.9239,-87.4272,2010,2015.428
"31",1001,"Cayuga","IN",39.9239,-87.4272,2011,3296.407
"32",1001,"Cayuga","IN",39.9239,-87.4272,2012,3221.986
"33",1001,"Cayuga","IN",39.9239,-87.4272,2013,4627.703
"34",1001,"Cayuga","IN",39.9239,-87.4272,2014,3447.946
"35",1001,"Cayuga","IN",39.9239,-87.4272,2015,1831.996
"36",1001,"Cayuga","IN",39.9239,-87.4272,2016,2520.627
"37",1001,"Cayuga","IN",39.9239,-87.4272,2017,1914.196
"38",1001,"Cayuga","IN",39.9239,-87.4272,2018,2656.177
"39",1001,"Cayuga","IN",39.9239,-87.4272,2019,1802.012
"40",1001,"Cayuga","IN",39.9239,-87.4272,2020,1900.732
"41",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2003,0
"42",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2004,0
"43",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2005,0
"44",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2006,0
"45",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2007,0
"46",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2008,0
"47",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2009,0
"48",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2010,0
"49",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2011,0
"50",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2012,0
"51",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2013,0
"52",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2014,0
"53",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2015,0
"54",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2016,0
"55",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2017,0
"56",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2018,0
"57",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2019,0
"58",10017,"RockTenn West Point Mill","VA",37.5392,-76.8053,2020,0
"59",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,1999,0
"60",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2000,0
"61",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2001,0
"62",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2002,0
"63",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2003,0
"64",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2004,0
"65",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2005,0
"66",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2006,0
"67",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2007,0
"68",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2008,0
"69",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2009,0
"70",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2010,0
"71",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2011,0
"72",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2012,0
"73",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2013,0
"74",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2014,0
"75",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2015,0
"76",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2016,0
"77",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2017,0
"78",10025,"RED-Rochester, LLC-Eastman Business Park","NY",43.1969,-77.6289,2018,0
"79",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,1999,0
"80",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2000,0
"81",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2001,0
"82",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2002,0
"83",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2003,0
"84",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2004,0
"85",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2005,0
"86",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2006,0
"87",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2007,0
"88",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2008,0
"89",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2009,0
"90",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2010,0
"91",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2011,0
"92",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2012,0
"93",10030,"NRG Energy Center Dover","DE",39.1467,-75.5461,2013,0
"94",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2012,26.506
"95",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2013,102.454
"96",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2014,41.971
"97",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2015,60.795
"98",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2016,58.824
"99",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2017,184.554
"100",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2018,57.502
"101",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2019,55.058
"102",1004,"Edwardsport Generating Station","IN",38.8067,-87.2472,2020,58.922
"103",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,1999,0
"104",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2000,0
"105",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2001,0
"106",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2002,0
"107",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2003,0
"108",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2004,0
"109",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2005,0
"110",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2006,0
"111",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2007,0
"112",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2008,0
"113",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2009,768.831
"114",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2010,1098.512
"115",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2011,1327.244
"116",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2012,1179.963
"117",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2013,975.643
"118",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2014,748.818
"119",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2015,510.343
"120",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2016,548.514
"121",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2017,550.947
"122",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2018,548.244
"123",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2019,479.858
"124",10043,"Logan Generating Plant","NJ",39.7914,-75.4081,2020,415.513
"125",1007,"Noblesville","IN",40.0969,-85.9714,1999,9613.322
"126",1007,"Noblesville","IN",40.0969,-85.9714,2000,6874.117
"127",1007,"Noblesville","IN",40.0969,-85.9714,2001,4688.075
"128",1007,"Noblesville","IN",40.0969,-85.9714,2002,3611.225
"129",1007,"Noblesville","IN",40.0969,-85.9714,2003,1224.143
"130",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2003,0
"131",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2003,0
"132",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2004,0
"133",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2004,0
"134",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2005,0
"135",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2005,0
"136",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2006,0
"137",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2006,0
"138",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2007,0
"139",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2007,0
"140",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2008,2827.233
"141",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2008,2827.233
"142",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2009,723.552
"143",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2009,723.552
"144",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2010,1701.806
"145",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2010,1701.806
"146",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2011,647.482
"147",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2011,647.482
"148",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2012,155.115
"149",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2012,155.115
"150",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2013,189.525
"151",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2013,189.525
"152",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2014,505.183
"153",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2014,505.183
"154",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2015,386.542
"155",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2015,386.542
"156",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2016,0
"157",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2016,0
"158",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2017,0
"159",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2017,0
"160",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2018,0
"161",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2018,0
"162",10071,"Cogentrix-Portsmouth","VA",36.8703,-76.3519,2019,0
"163",10071,"Virginia Renewable Power-Portsmouth LLC","VA",36.8703,-76.3519,2019,0
"164",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2002,2490.135
"165",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2003,5498.405
"166",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2004,5572.55
"167",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2005,5234.865
"168",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2006,5386.979
"169",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2007,5061.961
"170",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2008,4719.498
"171",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2009,3561.576
"172",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2010,3928.44
"173",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2011,3358.978
"174",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2012,2655.822
"175",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2013,2991.155
"176",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2014,2943.551
"177",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2015,2646.398
"178",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2016,932.043
"179",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2017,0
"180",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2018,0
"181",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2019,0
"182",10075,"Taconite Harbor Energy Center","MN",47.5314,-90.9111,2020,0
"183",1008,"R Gallagher","IN",38.2636,-85.8381,1999,49876.546
"184",1008,"R Gallagher","IN",38.2636,-85.8381,2000,59008.204
"185",1008,"R Gallagher","IN",38.2636,-85.8381,2001,47511.21
"186",1008,"R Gallagher","IN",38.2636,-85.8381,2002,47767.2
"187",1008,"R Gallagher","IN",38.2636,-85.8381,2003,53340.854
"188",1008,"R Gallagher","IN",38.2636,-85.8381,2004,62653.591
"189",1008,"R Gallagher","IN",38.2636,-85.8381,2005,56666.699
"190",1008,"R Gallagher","IN",38.2636,-85.8381,2006,50819.119
"191",1008,"R Gallagher","IN",38.2636,-85.8381,2007,59992.104
"192",1008,"R Gallagher","IN",38.2636,-85.8381,2008,40433.435
"193",1008,"R Gallagher","IN",38.2636,-85.8381,2009,26902.48
"194",1008,"R Gallagher","IN",38.2636,-85.8381,2010,23088.501
"195",1008,"R Gallagher","IN",38.2636,-85.8381,2011,3009.914
"196",1008,"R Gallagher","IN",38.2636,-85.8381,2012,925.724
"197",1008,"R Gallagher","IN",38.2636,-85.8381,2013,2495.267
"198",1008,"R Gallagher","IN",38.2636,-85.8381,2014,3524.448
"199",1008,"R Gallagher","IN",38.2636,-85.8381,2015,2174.693
"200",1008,"R Gallagher","IN",38.2636,-85.8381,2016,1457.347
"201",1008,"R Gallagher","IN",38.2636,-85.8381,2017,857.937
"202",1008,"R Gallagher","IN",38.2636,-85.8381,2018,1148.935
"203",1008,"R Gallagher","IN",38.2636,-85.8381,2019,170.248
"204",1008,"R Gallagher","IN",38.2636,-85.8381,2020,246.063
"205",1010,"Wabash River Gen Station","IN",39.53,-87.4247,1999,60105.94
"206",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2000,57814.395
"207",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2001,52328.149
"208",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2002,60900.834
"209",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2003,63494.391
"210",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2004,64282.873
"211",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2005,66394.212
"212",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2006,58358.478
"213",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2007,60470.112
"214",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2008,75821.808
"215",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2009,50655.185
"216",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2010,45682.6
"217",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2011,55342.877
"218",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2012,24024.347
"219",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2013,29047.976
"220",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2014,26828.253
"221",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2015,28596.471
"222",1010,"Wabash River Gen Station","IN",39.53,-87.4247,2016,6842.789
"223",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2008,0
"224",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2009,630.718
"225",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2010,0
"226",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2011,0
"227",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2012,0
"228",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2013,0
"229",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2014,0
"230",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2015,0
"231",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2016,0
"232",10111,"DTE Pontiac North LLC","MI",42.6603,-83.2983,2017,0
"233",10113,"Gilberton Power Company","PA",40.79,-76.1984,1999,0
"234",10113,"Gilberton Power Company","PA",40.79,-76.1984,2000,0
"235",10113,"Gilberton Power Company","PA",40.79,-76.1984,2001,0
"236",10113,"Gilberton Power Company","PA",40.79,-76.1984,2002,0
"237",10113,"Gilberton Power Company","PA",40.79,-76.1984,2003,0
"238",10113,"Gilberton Power Company","PA",40.79,-76.1984,2004,0
"239",10113,"Gilberton Power Company","PA",40.79,-76.1984,2005,0
"240",10113,"Gilberton Power Company","PA",40.79,-76.1984,2006,0
"241",10113,"Gilberton Power Company","PA",40.79,-76.1984,2007,0
"242",10113,"Gilberton Power Company","PA",40.79,-76.1984,2008,926.725
"243",10113,"Gilberton Power Company","PA",40.79,-76.1984,2009,1251.376
"244",10113,"Gilberton Power Company","PA",40.79,-76.1984,2010,1294.703
"245",10113,"Gilberton Power Company","PA",40.79,-76.1984,2011,1313.601
"246",10113,"Gilberton Power Company","PA",40.79,-76.1984,2012,929.995
"247",10113,"Gilberton Power Company","PA",40.79,-76.1984,2013,1544.871
"248",10113,"Gilberton Power Company","PA",40.79,-76.1984,2014,1401.476
"249",10113,"Gilberton Power Company","PA",40.79,-76.1984,2015,1147.908
"250",10113,"Gilberton Power Company","PA",40.79,-76.1984,2016,728.32
"251",10113,"Gilberton Power Company","PA",40.79,-76.1984,2017,704.705
"252",10113,"Gilberton Power Company","PA",40.79,-76.1984,2018,689.015
"253",10113,"Gilberton Power Company","PA",40.79,-76.1984,2019,814.615
"254",10113,"Gilberton Power Company","PA",40.79,-76.1984,2020,752.07
"255",10114,"Goodyear Tire & Rubber Company","OH",41.0489,-81.4736,2003,0
"256",10114,"Goodyear Tire & Rubber Company","OH",41.0489,-81.4736,2004,0
"257",10114,"Goodyear Tire & Rubber Company","OH",41.0489,-81.4736,2005,0
"258",10114,"Goodyear Tire & Rubber Company","OH",41.0489,-81.4736,2006,0
"259",1012,"F B Culley Generating Station","IN",37.91,-87.3267,1999,11329.314
"260",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2000,11737.314
"261",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2001,9795.098
"262",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2002,7118.797
"263",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2003,5846.449
"264",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2004,5586.113
"265",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2005,5511.42
"266",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2006,5997.792
"267",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2007,3676.808
"268",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2008,3943.16
"269",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2009,2050.913
"270",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2010,1899.918
"271",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2011,1463.363
"272",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2012,2115.983
"273",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2013,1947.811
"274",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2014,1895.903
"275",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2015,1513.472
"276",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2016,1310.825
"277",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2017,1858.279
"278",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2018,1895.603
"279",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2019,1050.22
"280",1012,"F B Culley Generating Station","IN",37.91,-87.3267,2020,643.471
"281",10143,"Colver Power Project","PA",40.55,-78.8,1999,0
"282",10143,"Colver Power Project","PA",40.55,-78.8,2000,0
"283",10143,"Colver Power Project","PA",40.55,-78.8,2001,0
"284",10143,"Colver Power Project","PA",40.55,-78.8,2002,0
"285",10143,"Colver Power Project","PA",40.55,-78.8,2003,0
"286",10143,"Colver Power Project","PA",40.55,-78.8,2004,0
"287",10143,"Colver Power Project","PA",40.55,-78.8,2005,0
"288",10143,"Colver Power Project","PA",40.55,-78.8,2006,0
"289",10143,"Colver Power Project","PA",40.55,-78.8,2007,0
"290",10143,"Colver Power Project","PA",40.55,-78.8,2008,0
"291",10143,"Colver Power Project","PA",40.55,-78.8,2009,30758.687
"292",10143,"Colver Power Project","PA",40.55,-78.8,2010,2901.136
"293",10143,"Colver Power Project","PA",40.55,-78.8,2011,2880.756
"294",10143,"Colver Power Project","PA",40.55,-78.8,2012,2546.982
"295",10143,"Colver Power Project","PA",40.55,-78.8,2013,2755.694
"296",10143,"Colver Power Project","PA",40.55,-78.8,2014,2831.191
"297",10143,"Colver Power Project","PA",40.55,-78.8,2015,2604.481
"298",10143,"Colver Power Project","PA",40.55,-78.8,2016,2384.652
"299",10143,"Colver Power Project","PA",40.55,-78.8,2017,2630.31
"300",10143,"Colver Power Project","PA",40.55,-78.8,2018,2725.445
"301",10143,"Colver Power Project","PA",40.55,-78.8,2019,2258.863
"302",10143,"Colver Power Project","PA",40.55,-78.8,2020,1564.61
"303",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2003,0
"304",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2004,0
"305",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2005,0
"306",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2006,0
"307",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2007,0
"308",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2008,0
"309",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2009,1975.563
"310",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2010,1994
"311",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2011,2059.509
"312",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2012,2094.367
"313",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2013,2096.805
"314",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2014,2035.068
"315",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2015,1734.698
"316",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2016,2369.968
"317",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2017,1781.878
"318",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2018,1684.733
"319",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2019,1555.983
"320",10151,"Grant Town Power Plant","WV",39.5611,-80.1642,2020,1590.348
"321",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2003,0
"322",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2004,0
"323",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2005,0
"324",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2003,0
"325",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2004,0
"326",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2005,0
"327",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2006,0
"328",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2006,0
"329",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2007,0
"330",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2007,0
"331",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2008,0
"332",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2008,0
"333",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2009,0
"334",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2009,0
"335",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2010,0
"336",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2010,0
"337",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2011,0
"338",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2011,0
"339",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2012,0
"340",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2012,0
"341",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2013,0
"342",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2013,0
"343",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2014,0
"344",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2014,0
"345",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2015,0
"346",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2015,0
"347",10244,"P H Glatfelter Company - Chillicothe Fac","OH",39.3265,-82.9744,2016,0
"348",10244,"Pixelle Specialty Solutions LLC","OH",39.3265,-82.9744,2016,0
"349",10252,"Domtar Paper Co., LLC - Kingsport Mill","TN",36.5489,-82.5667,2003,0
"350",10252,"Domtar Paper Co., LLC - Kingsport Mill","TN",36.5489,-82.5667,2004,0
"351",10252,"Domtar Paper Co., LLC - Kingsport Mill","TN",36.5489,-82.5667,2005,0
"352",10321,"Liberty Fibers Corporation","TN",36.1542,-83.2042,2004,0
"353",10321,"Liberty Fibers Corporation","TN",36.1542,-83.2042,2005,0
"354",10328,"T B Simon Power Plant","MI",42.7178,-84.4836,2003,0
"355",10328,"T B Simon Power Plant","MI",42.7178,-84.4836,2004,0
